tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
64,97.0,6430.9,0,True,True,False,False,False,False,8.76902526347426,100.4828125
37,62.8,2278.75,0,True,False,True,True,False,False,7.731821066813775,61.58783783783784
17,44.6,681.4,0,True,True,False,False,False,True,6.52561599617747,40.08235294117647
7,89.15,574.35,0,True,False,False,False,True,False,6.354978551269467,82.05
4,84.8,371.9,1,True,False,False,False,False,False,5.921310287184775,92.975
21,41.9,840.1,1,False,False,False,False,True,False,6.734710558968391,40.00476190476191
10,80.25,846.0,1,True,False,False,False,False,False,6.741700694652055,84.6
16,54.1,889.0,0,True,False,False,False,True,False,6.7912214627261855,55.5625
64,105.25,6823.4,0,True,False,True,False,True,False,8.828259704100754,106.615625
27,30.75,805.1,1,False,False,False,True,False,False,6.692207804289556,29.81851851851852
42,97.1,4016.75,0,True,True,False,False,True,False,8.298477323429179,95.63690476190476
5,20.2,83.75,0,True,False,False,False,False,True,4.43970574626056,16.75
41,98.8,3959.15,0,True,False,True,False,False,False,8.284037182319022,96.56463414634146
58,50.3,2878.55,0,True,True,False,True,False,False,7.9653893109216884,49.630172413793105
47,20.55,945.7,0,True,False,True,False,False,True,6.852982253134845,20.121276595744682
18,75.9,1373.05,0,True,False,False,False,False,False,7.225517862222083,76.28055555555555
5,96.5,492.55,1,True,False,False,False,False,False,6.201624170863897,98.51
23,59.95,1406.0,0,True,False,False,False,False,False,7.249215057114389,61.130434782608695
1,19.15,19.15,0,True,False,False,False,False,True,3.0032042883926917,19.15
71,98.65,6962.85,0,True,True,False,True,False,False,8.848487761310901,98.06830985915494
72,112.6,8126.65,0,True,False,True,True,False,False,9.003027107867489,112.87013888888889
33,20.6,690.25,0,True,True,False,False,False,True,6.538501552836545,20.916666666666668
2,85.65,181.5,1,True,False,False,False,True,False,5.206750173022546,90.75
24,35.75,830.8,0,False,False,True,False,False,True,6.723592027308811,34.61666666666667
56,99.75,5608.4,0,True,True,False,True,False,False,8.632199040925325,100.14999999999999
37,96.1,3646.8,0,True,False,False,True,False,False,8.201879525129897,98.56216216216217
43,85.1,3662.25,0,True,True,False,True,False,False,8.206106010518134,85.1686046511628
1,25.35,25.35,0,False,False,False,False,False,True,3.2714682749873716,25.35
25,104.95,2566.5,1,True,False,False,False,False,False,7.850687941802713,102.66
61,89.65,5308.7,0,True,False,True,False,True,False,8.577290615464818,87.02786885245901
17,86.75,1410.25,0,True,True,False,False,True,False,7.2522311154638714,82.95588235294117
41,86.2,3339.05,0,True,True,False,False,False,False,8.113741055918576,81.44024390243902
1,50.65,50.65,1,True,False,False,False,False,True,3.9444901955656477,50.65
72,64.8,4732.35,0,False,False,True,False,False,False,8.462388476041804,65.72708333333334
1,90.85,90.85,1,True,False,False,True,False,False,4.520156811661135,90.85
48,108.1,5067.45,0,True,False,True,False,False,False,8.530790329922262,105.57187499999999
11,19.95,214.75,1,True,False,False,False,False,True,5.374120329963537,19.522727272727273
55,85.45,4874.7,1,True,False,False,False,True,False,8.492018962867517,88.63090909090909
42,54.75,2348.45,0,False,True,False,False,True,False,7.76193653719278,55.915476190476184
44,90.4,4063.0,0,True,False,False,False,False,True,8.309922989258318,92.3409090909091
1,44.0,44.0,0,True,False,False,False,True,False,3.8066624897703196,44.0
27,95.6,2595.25,0,True,False,False,False,False,False,7.861823375190322,96.12037037037037
27,84.8,2309.55,0,True,False,False,False,False,False,7.745240870413761,85.53888888888889
2,44.3,89.3,0,True,False,False,False,True,False,4.5031374604229395,44.65
19,19.9,367.55,0,True,False,False,False,False,True,5.909576387635298,19.344736842105263
42,95.05,3944.5,0,True,False,False,False,True,False,8.28033096796109,93.91666666666667
66,90.05,5965.95,0,True,False,True,True,False,False,8.69399118806683,90.39318181818182
33,109.9,3694.7,0,True,False,False,False,False,False,8.214925260636038,111.96060606060605
34,73.95,2524.45,1,True,False,False,True,False,False,7.834174543652333,74.24852941176471
33,54.6,1803.7,0,False,False,False,False,True,False,7.498149651967252,54.657575757575756
23,20.05,415.1,0,True,True,False,False,False,True,6.030925615988895,18.047826086956523
32,19.75,624.15,0,True,True,False,False,False,False,6.437991620941009,19.5046875
11,20.05,237.7,0,True,True,False,True,False,False,5.4752075333447845,21.60909090909091
69,99.45,7007.6,1,True,False,False,True,False,False,8.854893245389706,101.55942028985508
68,55.9,3848.8,0,True,True,False,False,False,False,8.255776477880534,56.6
20,19.7,419.4,0,True,False,True,False,False,True,6.041206639002796,20.97
72,19.8,1468.75,0,True,False,True,True,False,False,7.292847597282364,20.399305555555557
60,95.4,5812.0,0,True,True,False,False,False,False,8.66785206770135,96.86666666666666
32,93.95,2861.45,0,True,False,False,False,False,True,7.9594331804610325,89.4203125
1,19.9,19.9,1,True,False,False,False,False,True,3.039749158970765,19.9
1,19.6,19.6,1,True,False,False,False,False,True,3.0252910757955354,19.6
3,81.35,233.7,1,True,False,False,False,True,False,5.458308102856978,77.89999999999999
46,24.45,1066.15,0,True,True,False,False,False,False,6.972746822489577,23.17717391304348
29,74.95,2149.05,0,True,False,False,False,True,False,7.67324637666525,74.10517241379311
51,87.35,4473.0,0,True,False,False,False,True,False,8.406038142050075,87.70588235294117
48,70.65,3545.05,0,True,False,False,False,False,False,8.173589586929555,73.85520833333334
16,73.25,1195.75,0,True,False,False,False,False,False,7.0873648282726185,74.734375
70,98.7,6858.9,0,True,False,True,False,False,False,8.833448143354206,97.9842857142857
40,24.8,1024.7,0,True,False,True,False,False,True,6.933130585313365,25.6175
22,83.3,1845.9,1,True,False,False,False,True,False,7.521263836881865,83.90454545454546
1,75.3,75.3,1,True,False,False,False,False,False,4.334672938290411,75.3
5,24.3,132.25,0,True,False,False,False,False,True,4.892227063045954,26.45
7,69.85,515.45,0,True,False,False,False,False,False,6.246978478452642,73.63571428571429
29,100.55,2830.45,0,True,True,False,True,False,False,7.948544226913045,97.60172413793103
44,25.7,1110.5,0,True,True,False,False,False,True,7.013465733404251,25.238636363636363
10,40.7,449.3,0,False,False,False,False,False,False,6.109914027307526,44.93
55,51.65,2838.55,0,True,False,False,False,False,False,7.951400867896387,51.61000000000001
52,105.1,5376.4,0,True,True,False,False,False,False,8.589960264967118,103.39230769230768
10,85.95,858.6,0,True,False,False,False,True,False,6.756467164768355,85.86
18,75.6,1395.05,0,True,False,False,False,False,False,7.24140209929983,77.50277777777778
68,58.25,3975.7,0,True,True,False,False,False,False,8.288207608618395,58.46617647058823
61,19.4,1182.55,1,True,False,False,False,False,True,7.076273675632399,19.38606557377049
72,65.2,4784.45,0,False,False,True,True,False,False,8.473335343352353,66.45069444444444
2,53.45,119.5,0,True,False,False,False,True,False,4.791649752930709,59.75
12,45.4,518.9,1,True,False,False,False,False,False,6.25363648538967,43.24166666666667
41,19.75,899.45,0,True,False,True,False,True,False,6.802894638365962,21.93780487804878
26,44.45,1183.8,0,False,False,False,True,False,False,7.077329262953589,45.53076923076923
36,20.85,720.05,0,True,True,False,False,False,False,6.580708483008079,20.001388888888886
72,114.05,8468.2,0,True,False,True,True,False,False,9.044191332181782,117.6138888888889
35,89.85,3161.2,0,True,False,False,False,False,False,8.059023266876045,90.32
1,55.05,55.05,0,True,False,False,False,False,True,4.026244149518169,55.05
16,112.95,1882.55,0,True,False,False,False,True,False,7.540913573103083,117.659375
49,101.55,5070.4,0,True,False,False,True,False,False,8.531372192589506,103.47755102040816
54,114.65,6049.5,0,True,True,False,False,False,True,8.707896192238108,112.02777777777777
18,64.8,1166.7,0,True,False,False,False,True,False,7.062791281081669,64.81666666666666
36,80.4,2937.65,0,True,False,False,False,True,False,7.985705571202151,81.60138888888889
60,105.9,6396.45,1,True,False,False,False,True,False,8.763654752450451,106.6075
1,69.55,69.55,1,True,False,False,False,False,True,4.256321678298823,69.55
52,25.05,1270.25,0,True,False,True,False,False,False,7.14775594736277,24.427884615384617
8,94.75,759.55,0,True,False,False,False,True,False,6.634041855757752,94.94375
72,105.5,7611.55,0,True,False,True,False,False,False,8.937553480141082,105.71597222222222
64,24.7,1642.75,0,True,True,False,False,False,True,7.404735495926075,25.66796875
22,69.75,1545.4,0,True,False,False,False,False,True,7.343684927894121,70.24545454545455
60,60.2,3582.4,0,False,False,False,False,False,False,8.184067349365797,59.70666666666667
28,81.05,2227.1,1,True,False,False,False,True,False,7.70890448334336,79.53928571428571
61,24.4,1417.9,0,True,False,True,False,False,True,7.257637202513267,23.24426229508197
24,104.15,2494.65,0,True,False,False,False,True,False,7.822304495297989,103.94375000000001
28,92.9,2768.35,0,True,True,False,False,False,False,7.926367914605402,98.86964285714285
30,80.8,2369.3,0,True,False,True,False,False,False,7.770771808396797,78.97666666666667
2,20.0,38.0,0,True,False,False,False,False,True,3.6635616461296463,19.0
1,75.1,75.1,0,True,False,False,False,True,False,4.33204826486764,75.1
6,19.65,100.9,0,True,False,False,False,False,True,4.623991940228679,16.816666666666666
24,69.45,1614.05,0,True,False,False,False,False,False,7.387121194929835,67.25208333333333
4,101.15,385.9,1,True,False,False,False,True,False,5.9581662617064675,96.475
7,99.8,673.25,1,True,False,False,False,True,False,6.513600962019839,96.17857142857143
72,116.05,8404.9,0,True,False,True,False,False,False,9.036689119229727,116.73472222222222
70,40.05,2799.75,0,False,False,True,False,False,True,7.9376425174388325,39.996428571428574
64,102.1,6538.45,0,True,False,True,False,True,False,8.785608343055493,102.16328125
72,89.7,6588.95,0,True,True,False,False,True,False,8.793301040214356,91.51319444444444
44,19.9,868.1,0,True,False,True,False,False,True,6.767458193443415,19.729545454545455
13,55.95,734.35,1,True,False,False,False,True,False,6.600346576346323,56.48846153846154
17,20.65,330.6,0,True,True,False,False,False,True,5.80392942326114,19.447058823529414
1,55.0,55.0,1,True,False,False,False,True,False,4.02535169073515,55.0
9,70.05,564.4,0,True,False,False,False,False,True,6.33753344525949,62.71111111111111
24,53.6,1315.35,0,True,False,False,False,False,True,7.182618033971659,54.80625
1,74.7,74.7,1,True,False,False,False,True,False,4.3267781604434035,74.7
24,80.25,1861.5,1,True,False,False,False,True,False,7.529674950253715,77.5625
35,76.05,2747.2,0,True,False,False,False,True,False,7.9187014308976735,78.49142857142857
7,75.7,554.05,0,True,False,False,False,True,False,6.319058199778656,79.14999999999999
5,96.1,453.4,1,True,False,False,False,True,False,6.118977867406942,90.67999999999999
15,69.0,994.8,1,True,False,False,False,False,False,6.903546434208082,66.32
11,19.65,225.75,0,True,False,True,False,False,True,5.423848088995246,20.522727272727273
48,45.3,2145.0,1,False,False,False,False,False,False,7.671360923190644,44.6875
20,81.45,1671.6,0,True,False,False,False,True,False,7.422134580947425,83.58
72,108.5,8003.8,0,True,True,False,False,False,False,8.98779664073394,111.16388888888889
8,83.55,680.05,1,True,False,False,False,True,False,6.52363572489335,85.00625
72,84.5,6130.85,0,True,False,True,True,False,False,8.721251777852979,85.15069444444445
15,100.15,1415.0,0,True,False,False,False,True,False,7.255591274253665,94.33333333333333
72,88.6,6201.95,0,True,False,True,False,False,False,8.7327802643248,86.13819444444444
0,52.55,,0,False,False,True,False,False,False,,
1,74.35,74.35,1,True,False,False,False,True,False,4.3221439250725044,74.35
63,104.8,6597.25,0,True,False,True,False,False,False,8.794559741340487,104.71825396825396
2,59.0,114.15,0,True,False,False,False,True,False,4.746235626266694,57.075
2,74.4,139.4,1,True,False,False,False,True,False,4.944495491591711,69.7
61,64.05,3902.6,0,True,True,False,False,False,False,8.269654483267306,63.97704918032787
1,20.4,20.4,0,True,False,False,False,False,True,3.0633909220278057,20.4
22,43.75,903.6,1,False,True,False,False,False,False,6.8074928570437425,41.07272727272727
28,60.9,1785.65,0,True,False,False,False,False,True,7.48809763699502,63.77321428571429
70,19.8,1397.65,0,True,False,True,False,False,False,7.2432627646664995,19.966428571428573
5,28.45,131.05,1,False,False,False,False,True,False,4.883180638743141,26.21
12,99.7,1238.45,1,True,False,False,False,False,False,7.122423011815303,103.20416666666667
34,116.25,3899.05,0,True,True,False,True,False,False,8.268744652548376,114.6779411764706
71,80.7,5676.0,0,True,False,True,True,False,False,8.644178203170727,79.94366197183099
70,65.2,4543.15,0,True,True,False,False,False,False,8.421595970419531,64.90214285714285
52,84.05,4326.8,0,True,False,False,False,False,False,8.372814608737682,83.20769230769231
69,79.45,5502.55,0,True,False,True,True,False,False,8.613148617549824,79.74710144927536
20,94.1,1782.4,1,True,False,False,False,True,False,7.486276933700779,89.12
11,78.0,851.8,0,True,False,False,False,False,True,6.74852505341158,77.43636363636364
2,94.2,167.5,1,True,False,False,False,True,False,5.126935749792416,83.75
6,80.5,502.85,1,True,False,False,False,True,False,6.222278604726411,83.80833333333334
1,19.85,19.85,0,True,False,False,False,False,True,3.0373539482448106,19.85
20,94.3,1818.3,0,True,True,False,True,False,False,7.506207090702758,90.91499999999999
61,106.45,6300.15,0,True,False,False,False,True,False,8.748487435403822,103.2811475409836
5,74.35,334.8,1,True,False,False,False,True,False,5.81651574464344,66.96000000000001
56,105.45,5916.95,0,True,False,False,False,False,False,8.685745384124193,105.65982142857142
30,95.0,2852.4,0,True,False,False,True,False,False,7.956266544680714,95.08
40,104.8,4131.95,1,True,False,False,False,False,False,8.326746716688735,103.29875
28,54.3,1546.3,0,True,True,False,False,False,True,7.344266755495627,55.225
5,70.05,302.6,0,True,False,False,False,True,False,5.715711045521475,60.52
27,75.2,1929.35,1,True,False,False,False,False,False,7.565456612607783,71.4574074074074
12,20.05,265.45,0,True,False,False,True,False,False,5.5851866087427915,22.120833333333334
67,105.4,6989.45,0,True,True,False,False,True,False,8.852300210838106,104.32014925373134
29,51.6,1442.0,0,True,False,False,False,True,False,7.274479558773871,49.724137931034484
55,85.5,4713.4,0,True,False,False,False,False,False,8.458376933523704,85.69818181818181
23,75.6,1758.6,1,True,False,False,False,False,False,7.472841789474565,76.4608695652174
34,100.05,3480.0,1,True,False,False,False,True,False,8.15507488781144,102.3529411764706
52,91.25,4738.3,0,True,True,False,False,True,False,8.463644724458563,91.12115384615385
72,115.75,8399.15,0,True,False,True,True,False,False,9.036004841814826,116.6548611111111
58,94.7,5430.35,0,True,True,False,True,False,False,8.599943000811983,93.62672413793103
35,19.6,686.95,0,True,False,True,False,False,True,6.5337161608738255,19.627142857142857
56,99.9,5706.3,0,True,False,True,False,False,False,8.649501336178066,101.89821428571429
24,21.1,490.65,0,True,False,True,True,False,False,6.197767081226165,20.443749999999998
70,20.05,1360.25,0,True,False,True,True,False,False,7.21615867424717,19.432142857142857
2,79.95,174.45,0,True,False,False,False,True,False,5.167354102029224,87.225
68,107.15,7379.8,0,True,True,False,True,False,False,8.906637312803555,108.5264705882353
1,85.0,85.0,1,True,False,False,False,True,False,4.454347296253507,85.0
12,89.55,1021.75,0,True,False,False,False,True,False,6.930250356809508,85.14583333333333
